url_convocatoria,Cantidad De Vacantes:,Número De Convocatoria:,Remuneración:,Fecha Inicio De Publicación:,Fecha Fin De Publicación:,Experiencia:,Formación Académica - Perfil:,Especialización:,Conocimiento:,Competencias:,position,institution,uuid
www.ugelcutervo.edu.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-010,"S/. 2,714.19",02/10/2024,16/10/2024,"EXPERIENCIA GENERAL
-	EXPERIENCIA LABORAL GENERAL NO MENOR DE TRES (03) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO.
EXPERIENCIA ESPECÍFICA
-	EXPERIENCIA LABORAL ESPECÍFICA NO MENOR DE DOS (02) AÑOS EN EL CARGO O LA FUNCIÓN, EN EL SECTOR PÚBLICO - EDUCACIÓN.","TÉCNICO EN ADMINISTRACIÓN, CONTABILIDAD Y COMPUTACIÓN E INFORMÁTICA",N/A,-	CONOCIMIENTOS EN EL SISTEMA NEXUS. -	LEY DE LA REFORMA MAGISTERIAL N° 29944. -	DECRETO LEGISLATIVO N° 276. -	DECRETO LEGISLATIVO N° 1057.,-	MEJORA CONTINUA. -	BÚSQUEDA DE INFORMACIÓN.  -	CONOCIMIENTO ORGANIZACIONAL  -	ORIENTACIÓN AL LOGRO. -	PENSAMIENTO ANALÍTICO - IMPACTO E INFLUENCIA. -	TRABAJO EN EQUIPO Y COOPERACIÓN.,TÉCNICO NEXUS,Unidad De Gestion Educativa,897bea97-129b-5416-944c-875e879652be
www.ugelcutervo.edu.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-010,"S/. 1,914.19",02/10/2024,16/10/2024,"EXPERIENCIA GENERAL
-	EXPERIENCIA LABORAL GENERAL NO MENOR DE DOS (02) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO.
EXPERIENCIA ESPECÍFICA
-	EXPERIENCIA LABORAL ESPECÍFICA NO MENOS DE UN (01) AÑO EN EL CARGO O LA FUNCIÓN, EN EL SECTOR PÚBLICO - EDUCACIÓN.","TÉCNICO EN ADMINISTRACIÓN, CONTABILIDAD Y COMPUTACIÓN E INFORMÁTICA",N/A,-	LEY DE LA REFORMA MAGISTERIAL N° 29944. -	DECRETO LEGISLATIVO N° 276. -	DECRETO LEGISLATIVO N° 1057. -	CONOCIMIENTO EN TRÁMITE DOCUMENTARIO.,-	MEJORA CONTINUA. -	BÚSQUEDA DE INFORMACIÓN.  -	CONOCIMIENTO ORGANIZACIONAL  -	ORIENTACIÓN AL LOGRO. -	PENSAMIENTO ANALÍTICO - IMPACTO E INFLUENCIA. -	TRABAJO EN EQUIPO Y COOPERACIÓN.,"ASISTENTE ADMINISTRATIVO ACTAS, CERTIFICADO Y ARCHIVO",Unidad De Gestion Educativa,ad667632-9be8-56c1-8738-96fa2f06a3d6
www.ugelcutervo.edu.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-008,"S/. 1,464.19",02/10/2024,16/10/2024,"18 MESES EXPERIENCIA GENERAL EN ENTIDAD PÚBLICA Y/O PRIVADA, 10 MESES COMO COORDINADOR O ASISTENTE DE SOPORTE TÉCNICO DE LOS RECURSOS TECNOLÓGICOS EN IIEE O ENTIDAD PÚBLICA O PRIVADA. EN EL CASO DE PROFESOR EN COMPUTACIÓN E INFORMÁTICA O BACHILLER EN EDUCACIÓN: 10 MESES COMO DOCENTE A CARGO DEL AULA DE INNOVACIÓN O LA QUE HAGA SUS VECES",TITULO PROFESIONAL TÉCNICO EN COMPUTACIÓN E INFORMÁTICA O COMPUTACIÓN O INFORMÁTICA O EN EDUCACIÓN CON ESPECIALIDAD DE COMPUTACIÓN O INFORMÁTICA,N/A,DEL PERFIL REQUERIDO EN LAS FUNCIONES,"PENSAMIENTO ANALÍTICO, INICIATIVA, ORIENTACIÓN HACIA EL LOGRO, INTERÉS POR EL ORDEN Y LA CLARIDAD",COORDINADOR DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,Unidad De Gestion Educativa,6bc29f41-75e0-55ad-b868-2928bfa4e622
https://convocatoriasgrc.regioncajamarca.gob.pe/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-16,"S/. 1,200.00",02/10/2024,16/10/2024,"EXPERIENCIA LABORAL DE SEIS (06) MESES EN EL SECTOR PÚBLICO Y/O PRIVADO.
EXPERIENCIA ESPECIFICA DE TRES (03) MESES EN EL SECTOR PÚBLICO.",TÉCNICO EN LABORATORIO CLÍNICO,DIPLOMADO TÉCNICAS Y MÉTODOS DE LABORATORIO CLÍNICO. GESTIÓN DE LA CALIDAD PARA EL LABORATORIO CLÍNICO. CURSO DE PARASITOLOGÍA,(1) USO DE EPP (2) BIOSEGURIDAD (3) TOMA DE MUESTRA CON SISTEMA DE EXTACCIÓN AL VACIO (4) LIMPIEZA Y DESINFECCION DE EQUIPOS Y MATERIALES (5) PROMOCION DE LA SALUD (6)PROCEDIMIENTOS PARA LA TOMA DE MUESTRAS DE LABORATORIO,CAPACIDAD DE TRABAJO EN EQUIPO ADAPTABILIDAD ANÁLISIS ORGANIZACIÓN DE LA INFORMACIÓN PLANIFICACIÓN INICIATIVA COMUNICACIÓN AFECTIVA.,TÉCNICO(A) EN LABORATORIO,Unidad Ejecutora Salud San Ignacio,6013d7b8-7bb0-54c4-8499-3173bec95042
https://convocatoriasgrc.regioncajamarca.gob.pe/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-16,"S/. 1,400.00",02/10/2024,16/10/2024,"EXPERIENCIA LABORAL DE DOS (02) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO.
EXPERIENCIA ESPECÍFICA EN FUNCIÓN A LA MATERIA COMPROBABLE EN ENTIDADES DEL SECTOR PÚBLICO DE UN (01) AÑO.
EXPERIENCIA ESPECÍFICA COMPROBABLE EN ENTIDADES DEL SECTOR PÚBLICO DE UN (01) AÑO.",TÍTULO TÉCNICO EN ENFERMERÍA,CURSOS Y ACTIVIDADES DE CAPACITACIÓN Y/O ACTUALIZACION PROFESIONAL AFINES AL ÁREA REQUERIDA.,(1) CURSOS CON ENFOQUE INTERCULTURAL. (2) PROMOCION DE LA SALUD. (3) ATENCION INTEGRAL POR CURSO DE VIDA.,"CAPACIDAD DE TRABAJO EN EQUIPO, ADAPTABILIDAD, ANÁLISIS, ORGANIZACIÓN DE LA INFORMACIÓN, PLANIFICACIÓN, INICIATIVA, COMUNICACIÓN AFECTIVA, EMPATÍA, DISPONIBILIDAD DE TIEMPO PARA LA ATENCIÓN AL USUARIO.",TÉCNICO (A) EN ENFERMERIA,Unidad Ejecutora Salud San Ignacio,cfe1b72b-b9fd-565a-be75-6aeae1eeb2c0
https://convocatoriasgrc.regioncajamarca.gob.pe/,3,D.Leg 1057 - Determinado (Necesidad Transitoria)-16,"S/. 2,600.00",02/10/2024,16/10/2024,"EXPERIENCIA GENERAL DE UN (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO. 
EXPERIENCIA ESPECÍFICA CPMPROBABLE EN ENTIDADES DEL SECTOR PÚBLICO DE UN (01) AÑO EN ÁREAS SIMILARES AL CARGO.
HABER CULMINADO SERUMS.",TÍTULO PROFESIONAL DE LICENCIADO/A EN OBSTETRICIA,"CURSOS Y/O DIPLOMADOS EN EMERGENCIAS OBSTETRICAS-CLAVES OBSTETRICAS, MONITOREO ELECTRONICO FETAL, PLANIFICACION FAMILIAR,PREVENCION DEL CANCER,  ITS/VIH SIDA, ATENCIÓN DE PARTO Y OTRAS AFINES A LA CARRERA.","(1) MODELO DE CUIDADO INTEGRAL DE SALUD (2) MATERNIDAD SALUDABLE Y SEGURA (3) ORIENTACIÓN Y CONSEJERÍA EN SALUD SEXUAL Y REPRODUCTIVA (4) PLANIFICACION FAMILIAR, ITS/VIH SIDA (5) CONOCIMIENTO DE LA GESTIÓN DE LA INFORMACIÓN SANITARIA. (6) CONOCIMIENTO ADECUADO DE GUÍAS Y NORMAS DE ATENCIÓN INTEGRAL Y PROGRAMA ESTRATÉGICO MATERNO NEONATAL  (7) DISPONIBILIDAD DE TIEMPO PARA CUMPLIR METAS Y OBJETIVOS. (8) CONTROL Y PREVENCIÓN DEL CÁNCER (9) ETAPA VIDA ADOLESCENTE Y JOVEN (10) CONTROL Y PREVENCIÓN DEL CÁNCER (11) NORMA TÉCNICA DE LA ATENCIÓN INTEGRAL DE SALUD DE ADOLESCENTES",1. REALIZAR TRABAJO EN EQUIPO   2. RESPONSABILIDAD  3. ÉTICA PROFESIONAL     4. COMUNICACIÓN   5. RESOLUCIÓN DE CONFLICTOS      6. ORGANIZACIÓN    7. CONFIANZA      8. PLANIFICAIÓN . INICIATIVA,OBSTETRA,Unidad Ejecutora Salud San Ignacio,d2c93054-5176-5691-ad1d-6039427df69a
https://convocatoriasgrc.regioncajamarca.gob.pe/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-16,"S/. 3,000.00",02/10/2024,16/10/2024,"EXPERIENCIA LABORAL DE (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO. 
'EXPERIENCIA ESPECÍFICA COMPROBABLE EN ENTIDADES DEL SECTOR PÚBLICO DE UN (01) AÑO EN AREAS  SIMILARES AL  CARGO.
HABER CULMINADO EL SERUMS",LICENCIADO(A) EN OBSTETRICIA,"CURSOS Y/O DIPLOMADOS EN EMERGENCIAS OBSTETRICAS-CLAVES OBSTETRICAS, MONITOREO ELECTRONICO FETAL, PLANIFICACION FAMILIAR,PREVENCION DEL CANCER,  ITS/VIH SIDA, ATENCIÓN DE PARTO Y OTRAS AFINES A LA CARRERA.","(1) MODELO DE CUIDADO INTEGRAL DE SALUD POR CURSO DE VIDA (2) MATERNIDAD SALUDABLE Y SEGURA (3) ORIENTACIÓN Y CONSEJERÍA EN SALUD SEXUAL Y REPRODUCTIVA (4) PLANIFICACION FAMILIAR, ITS/VIH SIDA (5) CONOCIMIENTO DE LA GESTIÓN DE LA INFORMACIÓN SANITARIA. (6) CONOCIMIENTO ADECUADO DE GUÍAS Y NORMAS DE ATENCIÓN INTEGRAL Y PROGRAMA ESTRATÉGICO MATERNO NEONATAL  (7) CONOCIMIENTO EN EXCEL                                                                                                           (8) DISPONIBILIDAD DE TIEMPO PARA CUMPLIR METAS Y OBJETIVOS A TRAVES DE LA UTILIZACIÓN DE INSTRUMENTOS DE SEGUIMIENTO      (9) MANEJO DEL REGISTRO DEL HIS MINSA    (10) CONTROL DE PREVENCIÓN DE CÁNCER          (11) NORMA TÉCNICA DE LA ATENCIÓN INTEGRAL DE SALUD DE ADOLESCENTES",1. REALIZAR TRABAJO EN EQUIPO       2. RESPONSABILIDAD      3. ÉTICA PROFESIONAL      4. COMUNICACIÓN    5. RESOLUCIÓN DE CONFLICTOS     6. ORGANIZACIÓN    7. CONFIANZA      8. PLANIFICAIÓN          9. INICIATIVA  10.,OBSTETRA,Unidad Ejecutora Salud San Ignacio,d2c93054-5176-5691-ad1d-6039427df69a
https://convocatoriasgrc.regioncajamarca.gob.pe/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-16,"S/. 2,300.00",02/10/2024,16/10/2024,"EXPERIENCIA LABORAL DE (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO. 
EXPERIENCIA ESPECÍFICA COMPROBABLE EN ENTIDADES DEL SECTOR PÚBLICO DE UN (01) AÑO EN AREAS  SIMILARES AL  CARGO.
HABER CULMINADO EL SERUMS",LICENCIADO(A) EN OBSTETRICIA,"CURSOS Y/O DIPLOMADOS EN EMERGENCIAS OBSTETRICAS-CLAVES OBSTETRICAS, MONITOREO ELECTRONICO FETAL, PLANIFICACION FAMILIAR,PREVENCION DEL CANCER,  ITS/VIH SIDA, ATENCIÓN DE PARTO Y OTRAS AFINES A LA CARRERA.","(1) MODELO DE CUIDADO INTEGRAL DE SALUD (2) MATERNIDAD SALUDABLE Y SEGURA (3) ORIENTACIÓN Y CONSEJERÍA EN SALUD SEXUAL Y REPRODUCTIVA (4) PLANIFICACION FAMILIAR, ITS/VIH SIDA (5) CONOCIMIENTO DE LA GESTIÓN DE LA INFORMACIÓN SANITARIA. (6) CONOCIMIENTO ADECUADO DE GUÍAS Y NORMAS DE ATENCIÓN INTEGRAL Y PROGRAMA ESTRATÉGICO MATERNO NEONATAL  (7) DISPONIBILIDAD DE TIEMPO PARA CUMPLIR METAS Y OBJETIVOS. (8) CONTROL Y PREVENCIÓN DEL CÁNCER (9) ETAPA VIDA ADOLESCENTE Y JOVEN",1. REALIZAR TRABAJO EN EQUIPO   2. RESPONSABILIDAD  3. ÉTICA PROFESIONAL     4. COMUNICACIÓN   5. RESOLUCIÓN DE CONFLICTOS      6. ORGANIZACIÓN    7. CONFIANZA                                                                                                                                                                                                                                               8. PLANIFICAIÓN                                                                                                                                                                                                                                          9. INICIATIVA,OBSTETRA,Unidad Ejecutora Salud San Ignacio,d2c93054-5176-5691-ad1d-6039427df69a
https://convocatoriasgrc.regioncajamarca.gob.pe/,3,D.Leg 1057 - Determinado (Necesidad Transitoria)-16,"S/. 5,000.00",02/10/2024,16/10/2024,"EXPERIENCIA LABORAL DE UN (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO. (INCLUYE SERUMS)
EXPERIENCIA ESPECÍFICA DE UN (01) AÑO DESEMPEÑANDO FUNCIONES AFINES AL PUESTO.
EXPERIENCIA ESPECÍFICA COMPROBABLE EN ENTIDADES DEL SECTOR PÚBLICO DE UN (01) AÑO INCLUYE TIEMPO DE SERVICIO REALIZADO EN SERUMS.",MÉDICO CIRUJANO COLEGIATURA Y HABILITACIÓN VIGENTE,(1) MANEJO DE URGENCIAS Y EMERGENCIAS.   (2) MANEJO DE PATOLOGÍAS FRECUENTES. (3) CONTAR CON DIPLOMADO EN ECOGRAFÍAS (DESEABLE),(1) CONOCIMIENTOS EN ECOGRAFÍA OBSTÉTRICA Y GENERAL. (2) MEDIDAS DE BIOSEGURIDAD. (3) ENTREVISTA CLÍNICA CENTRADA EN EL PACIENTE. (4) MODELO DE CUIDADO INTEGRAL DE SALUD. (5) ORIENTACIÓN Y CONSEJERÍA FAMILIAR. (6) CONOCIMIENTO EN NORMATIVAS VIGENTES EN EL  I NIVEL DE ATENCIÓN Y SU POSTERIOR APLICACION SEGÚN LAS ESTRATEGIAS DEL MINSA. (7) GUÍAS DE PRACTICA CLÍNICA DE LAS PATOLOGIAS DEL MINSA MAS FRECUENTES.,CAPACIDAD DE TRABAJO EN EQUIPO. ADAPTABILIDAD. ANÁLISIS. ORGANIZACIÓN DE LA INFORMACIÓN. PLANIFICACIÓN. INICIATIVA. COMUNICACIÓN AFECTIVA. EMPATÍA.,MÉDICO CIRUJANO(A),Unidad Ejecutora Salud San Ignacio,91b2ed3a-a212-566e-a6e0-e962a37d81fc
https://convocatoriasgrc.regioncajamarca.gob.pe/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-16,"S/. 2,600.00",02/10/2024,16/10/2024,"EXPERIENCIA LABORAL COMPROBABLE EN ENTIDADES DEL SECTOR PÚBLICO Y/O PRIVADO MÌNIMO DE DOS (02) AÑOS QUE INCLUYE TIEMPO DE SERVICIO REALIZADO EN SERUMS. 
EXPERIENCIA ESPECÍFICA COMPROBABLE EN ENTIDADES DEL SECTOR PÚBLICO DE UN (01) AÑO QUE INCLUYE TIEMPO DE SERVICIO REALIZADO EN SERUMS.
EXPERIENCIA ESPECÍFICA COMPROBABLE EN ENTIDADES DEL SECTOR PÚBLICO DE UN (01) AÑO QUE INCLUYE TIEMPO DE SERVICIO REALIZADO EN SERUMS.",LICENCIADO(A) EN ENFERMERIA,"EN CONTROL DE CRECIMIENTO Y DESARROLLO EN NIÑOS MENORES DE 5 AÑOS, CURSO EN INMUNIZACIONES.",(1) MANEJO DE URGENCIAS Y EMERGENCIAS. (2)  CONTROL DE CRECIMIENTO Y DESARROLLO. (3) INMUNIZACIONES. (4) PROCESO DE ATENCION DE ENFERMERIA. (5) ORIENTACIÓN Y CONSEJERÍA FAMILIAR. (6) MEDIDAS DE BIOSEGURIDAD.    (7) CUIDADO AL RECIEN NACIDO.  (8) ENFOQUE INTERCULTURAL,CAPACIDAD DE TRABAJO EN EQUIPO ADAPTABILIDAD ANÁLISIS ORGANIZACIÓN DE LA INFORMACIÓN PLANIFICACIÓN INICIATIVA COMUNICACIÓN AFECTIVA.,ENFERMERO (A),Unidad Ejecutora Salud San Ignacio,bbc6f2ad-adf8-58fc-93a8-bb1b3785c20f
extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1166,"S/. 1,614.19",01/10/2024,15/10/2024,"•	EXPERIENCIA LABORAL GENERAL DE 01 AÑO.
•	EXPERIENCIA LABORAL ESPECÍFICA DE 06 MESES REALIZANDO FUNCIONES ARCHIVÍSTICAS O DE GESTIÓN ADMINISTRATIVA EN EL SECTOR PUBLICO.","•	EGRESADO COMO TÉCNICO SUPERIOR EN ADMINISTRACIÓN O CONTABILIDAD O EGRESADO DE LA CARRERA PROFESIONAL DE ADMINISTRACIÓN, CONTABILIDAD, ARCHIVO, HISTORIA, ECONOMÍA BIBLIOTECOLOGÍA Y/O CARRERAS AFINES A LA FORMACIÓN",•	CURSO Y/O CAPACITACIÓN EN TEMAS ARCHIVÍSTICOS Y/O GESTIÓN ADMINISTRATIVA Y/O GESTIÓN PÚBLICA (CON UN MINIMO DE 20 HORAS ACUMULADAS),"•	CONTAR CON CONOCIMIENTO EN ADMINISTRACIÓN DE ARCHIVOS Y/O APLICACIÓN DE LOS PROCESOS TÉCNICOS ARCHIVÍSTICOS. •	CONOCIMIENTO EN OFIMÁTICA NIVEL BÁSICO (PROCESADOR DE TEXTOS, HOJAS DE CÁLCULO, PROGRAMA DE PRESENTACIONES).","•	EMPATÍA, COMUNICACIÓN ORAL, INICIATIVA Y PLANIFICACIÓN",AUXILIAR EN ARCHIVO,Programa Nacional Cuna Mas,69146ba5-e378-546a-b0c3-8255d682f95b
www.unj.edu.pe,1,D.Leg 1057 - Determinado (Suplencia)-02,"S/. 3,000.00",01/10/2024,15/10/2024,"EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO O PRIVADO TRES (03) AÑOS. EXPERIENCIA ESPECÍFICA A. EXPERIENCIA REQUERIDA PARA EL PUESTO EN LA FUNCIÓN O LA MATERIA: DOS (02) AÑOS. B. EN BASE A LA EXPERIENCIA REQUERIDA PARA EL PUESTO (PARTE A), TIEMPO REQUERIDO EN EL SECTOR PÚBLICO: UN (01) AÑO.",TÍTULO PROFESIONAL UNIVERSITARIO EN DERECHO.,"GESTIÓN PÚBLICA, CONTRATACIONES DEL ESTADO, LEY N° 27444 - LEY DEL PROCEDIMIENTO ADMINISTRATIVO GENERAL.","GESTIÓN PÚBLICA, CONTRATACIONES DEL ESTADO, LEY N° 27444 - LEY DEL PROCEDIMIENTO ADMINISTRATIVO GENERAL.","RESPONSABLE, PROACTIVO, TRABAJO BAJO PRESIÓN, RAZONAMIENTO LÓGICO, CAPACIDAD DE ARGUMENTO, CAPACIDAD DE ANÁLISIS Y SÍNTESIS.",ASESOR II,Universidad Nacional De Jaén,0781f61d-da16-576a-98b2-e4cd9d7bd9ee
extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1145,"S/. 3,014.19",01/10/2024,15/10/2024,"•	EXPERIENCIA LABORAL GENERAL DE 01 AÑO.
•	EXPERIENCIA LABORAL ESPECÍFICA DE 01 AÑO EN SERVICIOS O PROGRAMAS O PROYECTOS RELACIONADOS A EQUIPOS TÉCNICOS PARA LA GESTIÓN, ACOMPAÑAMIENTO O ATENCIÓN EN SALUD PÚBLICA O  PRIMERA INFANCIA O NIÑEZ O FAMILIAS O COMUNIDAD EN EL SECTOR PÚBLICO O PRIVADO CON POBLACIONES VULNERABLES","•	TÍTULO O BACHILLER EN EDUCACIÓN (INICIAL O PRIMARIA) O CIENCIAS DE LA SALUD HUMANA (ENFERMERÍA, PSICOLOGÍA, OBSTETRICIA O NUTRICIÓN) O CIENCIAS SOCIALES (SOCIOLOGÍA, TRABAJO SOCIAL O ANTROPOLOGÍA) O TÍTULO DE ESCUELA/INSTITUTO DE EDUCACIÓN SUPERIOR PEDAGÓGICO (INICIAL O PRIMARIA)",•	“CURSOS Y/O CAPACITACIÓN EN DESARROLLO INFANTIL TEMPRANO Y/O PRIMERA INFANCIA Y/O TRABAJO CON FAMILIAS Y/O PROYECTOS SOCIALES Y/O DESARROLLO SOCIAL Y/O DESARROLLO HUMANO U OTROS TEMAS AFINES (ÚLTIMOS 5 AÑOS)”,"•	""CONOCIMIENTO EN OFIMÁTICA NIVEL BÁSICO (WORD, EXCEL, POWER POINT). •	LENGUA ORIGINARIA SEGÚN AMBITO DE TRABAJO - NIVEL INTERMEDIO (DE SER EL CASO)"" •	DISPONIBILIDAD PARA VIAJAR DENTRO Y FUERA DEL DEPARTAMENTO CUANDO EL SERVICIO LO AMERITE","•	COMUNICACIÓN ORAL, EMPATÍA, NEGOCIACIÓN Y PLANIFICACIÓN",ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,Programa Nacional Cuna Mas,2ff7c53b-b617-5301-b6f5-30d8ec0fccd5
www.unj.edu.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-02,"S/. 1,800.00",01/10/2024,15/10/2024,"EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO O PRIVADO DOS (02) AÑOS. EXPERIENCIA ESPECÍFICA A. EXPERIENCIA REQUERIDA PARA EL PUESTO EN LA FUNCIÓN O LA MATERIA: UN (01) AÑO. B. EN BASE A LA EXPERIENCIA REQUERIDA PARA EL PUESTO (PARTE A), TIEMPO REQUERIDO EN EL SECTOR PÚBLICO: SEIS (06) MESES COMO AGENTE DE SEGURIDAD EN ENTIDADES PÚBLICAS O EMPRESAS DE SEGURIDAD DEL SECTOR PRIVADO; O LICENCIADO DE LAS FUERZAS ARMADAS",SECUNDARIA COMPLETA  Y/O LICENCIADO DE LAS FUERZAS ARMADAS,"CURSO SUCAMEC, VIGENTE",CONOCIMIENTOS RELACIONADOS AL PUESTO.,"CAPACIDAD DE TRABAJO EN EQUIPO, CAPACIDAD DE TRABAJO BAJO PRESIÓN, VOCACIÓN DE SERVICIO, PROACTIVIDAD",VIGILANTE,Universidad Nacional De Jaén,d93daf79-9350-59b3-877c-5be37e39044f
www.unj.edu.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-02,"S/. 2,500.00",01/10/2024,15/10/2024,"EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO O PRIVADO DOS (02) AÑOS. EXPERIENCIA ESPECÍFICA A. EXPERIENCIA REQUERIDA PARA EL PUESTO EN LA FUNCIÓN O LA MATERIA: UN (01) AÑO. B. EN BASE A LA EXPERIENCIA REQUERIDA PARA EL PUESTO (PARTE A), TIEMPO REQUERIDO EN EL SECTOR PÚBLICO: UN (01) AÑO.","TÍTULO PROFESIONAL TÉCNICO EN ELECTRÓNICA, COMPUTACIÓN E INFORMÁTICA.","HERRAMIENTAS DE PRODUCTIVIDAD DE OFICINA (ANTIVIRUS, OFFICE, MULTIMEDIA, REDES, TELEPROCESOS), INSTALACIÓN Y CONFIGURACIÓN DE REDES  Y DATOS.",CONOCIMIENTOS Y EXPERIENCIA PRÁCTICA EN SOPORTE Y MANTENCIÓN DE HARDWARE Y SOFTWARE DE COMPUTADORES.,"ALTOS ESTÁNDARES ÉTICOS Y VOCACIÓN DE SERVICIO, ORIENTACION A RESULTADOS, ALTA CAPACIDAD ANALÍTICA Y DE SÍNTESIS, CAPACIDAD PARA TRABAJO EN EQUIPO Y BAJO PRESION, ACTITUD PROACTIVA Y COMPROMISO CON EL TRABAJO Y LEALTAD INSTITUCIONAL.",TÉCNICO EN REDES,Universidad Nacional De Jaén,e278279a-403f-525c-86fa-d97ba6c06d33
www.unj.edu.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-02,"S/. 2,800.00",01/10/2024,15/10/2024,"EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO O PRIVADO DOS (02) AÑOS. EXPERIENCIA ESPECÍFICA A. EXPERIENCIA REQUERIDA PARA EL PUESTO EN LA FUNCIÓN O LA MATERIA: UN (01) AÑO. B. EN BASE A LA EXPERIENCIA REQUERIDA PARA EL PUESTO (PARTE A), TIEMPO REQUERIDO EN EL SECTOR PÚBLICO: SEIS (06) MESES.",BACHILLER EN INGENIERÍA CIVIL O AFINES.,"MECANICA DE SUELOS, INGENIERÍA DE CIMENTACIONES, Y GEOTECNICA Y PAVIMENTOS.",CONOCIMIENTOS TÉCNICOS INHERENTES AL PUESTO.,"ALTOS ESTÁNDARES ÉTICOS Y VOCACIÓN DE SERVICIO, ALTA CAPACIDAD ANALÍTICA Y DE SÍNTESIS, TRABAJO EN EQUIPO Y DISPOSICIÓN A LA COOPERACIÓN, ACTITUD PROACTIVA Y DISCIPLINADO.","TÉCNICO EN LABORATORIO - SUELOS, PAVIMENTOS Y GEOTECNIA",Universidad Nacional De Jaén,eee6f1f8-9a36-5333-96ba-4416b48e0da5
www.unj.edu.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-02,"S/. 2,800.00",01/10/2024,15/10/2024,"EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO O PRIVADO DOS (02) AÑOS. EXPERIENCIA ESPECÍFICA A. EXPERIENCIA REQUERIDA PARA EL PUESTO EN LA FUNCIÓN O LA MATERIA: UN (01) AÑO. B. EN BASE A LA EXPERIENCIA REQUERIDA PARA EL PUESTO (PARTE A), TIEMPO REQUERIDO EN EL SECTOR PÚBLICO: SEIS (06) MESES.","BACHILLER EN INGENIERÍA FORESTAL Y AMBIENTAL, INGENIERÍA FORESTAL.","SILVICULTURA Y/O GESTIÓN FORESTAL, MANEJO DE EQUIPOS DE LABORATORIO Y/O GESTIÓN DE CALIDAD Y BUENAS PRÁCTICAS EN LABORATORIO.",CONOCIMIENTOS TÉCNICOS INHERENTES AL PUESTO.,"TRABAJO EN EQUIPO Y DISPOSICIÓN A LA COOPERACIÓN, ACTITUD PROACTIVA Y DISCIPLINADA, CONOCIMIENTOS TÉCNICOS Y METODOLÓGICOS, RESPONSABILIDAD Y PUNTUALIDAD.",TÉCNICO EN LABORATORIO - SILVICULTURA,Universidad Nacional De Jaén,9044d383-23a8-53f9-ab26-db12a4f8dca1
www.unj.edu.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-02,"S/. 2,800.00",01/10/2024,15/10/2024,"EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO O PRIVADO DOS (02) AÑOS. EXPERIENCIA ESPECÍFICA A. EXPERIENCIA REQUERIDA PARA EL PUESTO EN LA FUNCIÓN O LA MATERIA: UN (01) AÑO. B. EN BASE A LA EXPERIENCIA REQUERIDA PARA EL PUESTO (PARTE A), TIEMPO REQUERIDO EN EL SECTOR PÚBLICO: SEIS (06) MESES.","BACHILLER EN INGENIERÍA QUÍMICA, INGENIERÍA DE INDUSTRIAS ALIMENTARIAS, INGENIERÍA INDUSTRIAL.",CAPACITACIONES RELACIONADAS AL PUESTO.,CONOCIMIENTOS TÉCNICOS INHERENTES AL PUESTO.,"ALTOS ESTÁNDARES ÉTICOS Y VOCACIÓN DE SERVICIO, ALTA CAPACIDAD ANALÍTICA Y DE SÍNTESIS, TRABAJO EN EQUIPO Y DISPOSICIÓN A LA COOPERACIÓN, ACTITUD PROACTIVA Y DISCIPLINADO.",TÉCNICO EN LABORATORIO - QUÍMICA,Universidad Nacional De Jaén,411d8477-3ebf-565d-928f-320cb1b2097a
