position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
"SUBGERENTE(A) DE ADMINISTRACION TRIBUTARIA
",MUNICIPALIDAD PROVINCIAL DE CHINCHEROS,APURIMAC - CHINCHEROS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",26/09/2024,10/10/2024,ccef6fa5-199f-4257-92a5-a6b8a0609561
"FIZCALIZADOR
",MUNICIPALIDAD PROVINCIAL DE CHINCHEROS,APURIMAC - CHINCHEROS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,200.00",25/09/2024,09/10/2024,a2ffda19-a552-4b77-857f-015ab7482d90
"ASISTENTE DE ÓRGANO DE CONTROL INSTITUCIONAL
",MUNICIPALIDAD PROVINCIAL DE CHINCHEROS,APURIMAC - CHINCHEROS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,000.00",25/09/2024,09/10/2024,56fff395-9d68-4882-8f96-01d27218e0ce
"RESPONSABLES DE ADQUISICIONES
",MUNICIPALIDAD PROVINCIAL DE CHINCHEROS,APURIMAC - CHINCHEROS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",25/09/2024,09/10/2024,e8abd3f5-bead-4439-90db-c97a8578bdbd
"AUXILIAR COACTIVO
",MUNICIPALIDAD PROVINCIAL DE CHINCHEROS,APURIMAC - CHINCHEROS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",25/09/2024,09/10/2024,60986e22-4995-46ec-bbb2-946d19c3e87e
"JEFE DE LA UNIDAD DE IMAGEN INSTITUCIONAL Y PROTOCOLO
",MUNICIPALIDAD PROVINCIAL DE CHINCHEROS,APURIMAC - CHINCHEROS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,000.00",25/09/2024,09/10/2024,6cdd717c-15fa-46ee-9aee-51033f7397a7
"INSPECTOR DE TRANSPORTE
",MUNICIPALIDAD PROVINCIAL DE CHINCHEROS,APURIMAC - CHINCHEROS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,2,"S/. 1,500.00",25/09/2024,09/10/2024,5d02b953-2753-41a5-b7f2-7071be6991c0
"SUBGERENTE(A) DE LA SUBGERENCIA DE ÁREA TÉCNICA MUNICIPAL DE GESTIÓN DE SERVICIOS DE AGUA Y SANEAMIENTO – ATMGSAS
",MUNICIPALIDAD PROVINCIAL DE CHINCHEROS,APURIMAC - CHINCHEROS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,300.00",25/09/2024,09/10/2024,98c509c2-9453-46f2-956d-cc59b295a43c
"EJECUTOR COACTIVO
",MUNICIPALIDAD PROVINCIAL DE CHINCHEROS,APURIMAC - CHINCHEROS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 4,000.00",25/09/2024,09/10/2024,1910df9a-4f59-4f60-877e-f6d6c836c4a9
"RESPONSABLE DE CONTABILIDAD
",MUNICIPALIDAD PROVINCIAL CHURCAMPA,HUANCAVELICA - CHURCAMPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 2,800.00",07/10/2024,21/10/2024,e7e9805c-76ef-4c41-9eca-d76949eb135f
"ENFERMERA/O
",UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 2,900.00",07/10/2024,21/10/2024,f865a5ea-bfb1-4ceb-8c64-b93baa071fdf
"ESPECIALISTA EN SIAF SIGA - LOGISTICA
",MUNICIPALIDAD PROVINCIAL CHURCAMPA,HUANCAVELICA - CHURCAMPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 1,700.00",07/10/2024,21/10/2024,c4cb3374-0165-4061-9d02-e366e0419061
"MEDICO CIRUJANO
",UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 5,200.00",07/10/2024,21/10/2024,94a6d2d3-99db-4840-9d49-412cd455368b
"TECNICO EN LABORATORIO
",UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 1,800.00",07/10/2024,21/10/2024,047fa01f-4c90-445a-828c-64e2869bdaa1
"ENFERMERA/O
",UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - MARCAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 2,300.00",07/10/2024,21/10/2024,779e87f6-aa43-4ec7-9f51-61e04d92db26
"CIRUJANO DENTISTA
",UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 2,300.00",07/10/2024,21/10/2024,2abdebe7-938d-4529-b53b-50aa0203fa82
"TÉCNICO/A EN ENFERMERÍA
",MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-272,1,"S/. 2,000.00",04/10/2024,18/10/2024,ac0bee0d-315d-48e8-85d5-3605e8979edf
"ESPECIALISTA ASISTENTA SOCIAL
",UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0008,1,"S/. 2,400.00",04/10/2024,18/10/2024,c13c20a9-7796-45f2-a54a-ef2089bee9fd
"ANALISTA EN GESTION DEL RIESGO DE DESASTRES
",INSTITUTO NACIONAL DE DEFENSA CIVIL,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-317,1,"S/. 4,000.00",03/10/2024,17/10/2024,c891e283-a387-4de7-b36c-62b55d53adf2
"ASISTENTE ADMINISTRATIVO I
",INSTITUTO NACIONAL DE DEFENSA CIVIL,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-302,1,"S/. 2,500.00",03/10/2024,17/10/2024,34586c8c-ab29-42b3-95d6-fab5b7908551
"ANALISTAII (MÉDICO)
",PODER JUDICIAL,HUANCAVELICA - HUANCAVELICA,728-004,1,"S/. 6,931.00",02/10/2024,16/10/2024,3672a882-a701-4572-a9a5-eb8ff83cdf82
"ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS
",PROGRAMA NACIONAL CUNA MAS,HUANCAVELICA - CHURCAMPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1130,1,"S/. 2,814.19",01/10/2024,15/10/2024,c79fabf0-862d-4386-9e8a-93802a61559b
"AUXILIAR EN ARCHIVO
",PROGRAMA NACIONAL CUNA MAS,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1169,1,"S/. 1,614.19",01/10/2024,15/10/2024,4607e553-a5c1-4382-9c23-525bd8c1de39
"AUXILIAR ADMINISTRATIVO
",DEFENSORIA DEL PUEBLO,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-101,1,"S/. 2,800.00",30/09/2024,14/10/2024,7858dd8d-3733-4a8f-a5cf-67a5fc914dc6
"ANALISTA
",PODER JUDICIAL,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-030,1,"S/. 3,722.00",30/09/2024,14/10/2024,53b3dbe7-a4fe-419a-a889-5077b873d4e3
"ASESOR LEGAL (CÓDIGO AIRHSP 000831)
",GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-17,1,"S/. 3,000.00",30/09/2024,14/10/2024,6b9acb79-5d18-4387-a939-8b5ee51ab46c
"""ESPECIALISTA EN FISCALIZACION DE ASPECTOS OPERACIONALES DE LA OFICINA DESCONCENTRADA DE SERVICIOS (ODS) EN HUANCAVELICA""
",SUPERINTENDENCIA NAC.SERV.DE SANEAMIENTO,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-255,1,"S/. 9,000.00",30/09/2024,14/10/2024,3455c957-1f92-47bb-bfd2-b64fd7bd8f07
"ASISTENTE JURISDICCIONAL
",PODER JUDICIAL,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-031,1,"S/. 2,572.00",30/09/2024,14/10/2024,b2b01451-9389-4de1-9c1b-8215337c6e40
"TECNICO EN ENFERMERIA
",UNIDAD EJECUTORA 406 RED DE SALUD HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 1,500.00",27/09/2024,11/10/2024,ea9cd19c-cbe4-4116-914b-bf1fd64aaa07
"LICENCIADO EN ENFERMERIA
",UNIDAD EJECUTORA 406 RED DE SALUD HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,300.00",27/09/2024,11/10/2024,3e90aca4-9f6d-403a-9c21-011367751068
"ASISTENTE ADMINISTRATIVO
",UNIDAD EJECUTORA 406 RED DE SALUD HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",27/09/2024,11/10/2024,af1a424c-8dee-4401-a86f-8d05fd79d419
"TRABAJADOR DE SERVICIO
",UNIDAD EJECUTORA 406 RED DE SALUD HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,200.00",27/09/2024,11/10/2024,a5d56a61-3482-4cdf-a48c-276cdf349b9a
"PSICOLOGO
",UNIDAD EJECUTORA 406 RED DE SALUD HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",27/09/2024,11/10/2024,370cdce0-f2ae-4a2b-a839-20f2a07fcc4c
"BIOLOGO
",UNIDAD EJECUTORA 406 RED DE SALUD HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,900.00",27/09/2024,11/10/2024,9c4b9ac3-16e9-4af4-a53d-5e5b9934e331
"MEDICO CIRUJANO
",UNIDAD EJECUTORA 406 RED DE SALUD HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,4,"S/. 5,200.00",27/09/2024,11/10/2024,8c3b1e13-50e5-468b-af3c-631b455bca12
"COORDINADOR LOCAL DEL PROGRAMA PRESUPUESTAL 068 - PREVAED
",UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0009,1,"S/. 2,500.00",26/09/2024,10/10/2024,fe4625f7-b690-449d-bed7-56f56b78e3b3
"ESPECIALISTA EN RECURSOS NATURALES
",PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-006,1,"S/. 6,000.00",26/09/2024,10/10/2024,ffd10d37-c429-4caa-8c63-e95d5dc6eb1d
"TÉCNICO AGROPECUARIO
",PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-005,1,"S/. 3,500.00",26/09/2024,10/10/2024,ea4e94fc-2961-469f-87f6-8559441c3ae8
"GESTORES LOCALES PARA LA UNIDAD TERRITORIAL HUANCAVELICA
",PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-233,4,"S/. 2,000.00",26/09/2024,10/10/2024,3b803fa6-0d1d-4460-a9cf-9bcc1a27546e
"ALMACENERO
",MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,400.00",25/09/2024,09/10/2024,b94395b6-54db-413d-ba19-e06bd6890c25
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,300.00",25/09/2024,09/10/2024,e696da70-6e1a-4f66-bf36-65e18b8c01f0
"ASISTENTE ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,600.00",25/09/2024,09/10/2024,9ffeb714-8d64-443f-9dbb-b2f2d5b67f67
"ASISTENTE EN GESTIÓN ADMINISTRATIVA
",MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,000.00",25/09/2024,09/10/2024,56e17776-2538-4581-8e68-5591badfca9b
"ASISTENTE EN IMPLEMENTACIÓN DEL SISTEMA DE CONTROL INTERNO
",MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",25/09/2024,09/10/2024,4945d65d-0373-43b8-ac00-4f733ae99590
"ESPECIALISTA ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",25/09/2024,09/10/2024,8b638376-de63-4c3b-b844-c950ffa9eb43
"JEFE DE ESTADÍSTICA Y INFORMÁTICA
",MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,800.00",25/09/2024,09/10/2024,d01682dc-cc2f-4672-8fab-b8d41c85fa53
"RESPONSABLE DE LA SUB GERENCIA DE SALUD, JUVENTUD, EDUCACIÓN CULTURA Y DEPORTE
",MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",25/09/2024,09/10/2024,e96e1acc-0167-49da-bf2c-a0b26d6b0df6
"TÉCNICO EN PROCEDIMIENTO ADMINISTRATIVO DISCIPLINARIO
",MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,850.00",25/09/2024,09/10/2024,02682094-47f7-4c99-afad-4c920cec2201
"ESPECIALISTA ADMINISTRATIVO III (SEACE)
",MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",25/09/2024,09/10/2024,b3d27f3b-967b-479e-a7f9-01b651115feb
"ASISTENTE ADMINISTRATIVO
",GERENCIA SUB REGIONAL TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-005,1,"S/. 1,300.00",24/09/2024,07/10/2024,6cf6eb7e-2b8f-438d-99e5-a33dfddc4b57
"MEDICO
",INSTITUTO DE MEDICINA LEGAL Y CIENCIAS FORENSES,ICA - ICA,276-37,1,"S/. 6,624.00",07/10/2024,21/10/2024,15407891-9e81-4e4c-974d-f48305c42a84
"PROFESIONAL EN PSICOLOGIA
",UNIDAD DE GESTION EDUCATIVA LOCAL NAZCA,ICA - NAZCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,614.19",03/10/2024,17/10/2024,45bd542d-52c7-4c39-b206-f99b49396c2d
"COORDINADOR DE INNOVACIÓN
",UNIDAD DE GESTION EDUCATIVA LOCAL NAZCA,ICA - MARCONA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,464.19",03/10/2024,17/10/2024,e20963ca-7357-48a7-a9a3-728c700525e6
"ACOMPAÑANTE TECNICO PARA EL SERVICIO DE CUIDADO DIURNO
",PROGRAMA NACIONAL CUNA MAS,ICA - ICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1152,1,"S/. 2,614.19",01/10/2024,15/10/2024,e613a50c-d281-427d-936d-216c33865b0e
"PROFESIONAL EN PSICOLOGIA
",DIRECCION REGIONAL DE EDUCACION ICA,ICA - ICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-013,1,"S/. 2,614.19",01/10/2024,15/10/2024,ad67bc84-8b06-48e7-b5cf-9d9f08074221
"PROFESIONAL III PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR
",DIRECCION REGIONAL DE EDUCACION ICA,ICA - ICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-013,1,"S/. 2,914.19",01/10/2024,15/10/2024,073bffb9-8120-42cf-a87e-965f5a589a63
"ACOMPAÑANTE TECNICO PARA EL SERVICIO DE CUIDADO DIURNO
",PROGRAMA NACIONAL CUNA MAS,ICA - ICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1156,1,"S/. 2,914.19",01/10/2024,15/10/2024,67004319-5a22-4af9-8dd3-12addd4703db
"LICENCIADA(O) EN ENFERMERIA
",UNIDAD EJECUTORA 401 SALUD CHINCHA PISCO,ICA - CHINCHA BAJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-016,1,"S/. 2,900.00",26/09/2024,10/10/2024,02655092-02ba-4fe5-be7c-90df1884f4af
"MEDICO RADIOLOGO(A)
",UNIDAD EJECUTORA 401 SALUD CHINCHA PISCO,ICA - CHINCHA ALTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-016,1,"S/. 7,300.00",26/09/2024,10/10/2024,5f205b4b-0891-4544-bb50-72500bf67f25
"LICENCIADA EN ENFERMERIA
",DIRECCION REGIONAL DE SALUD ICA,ICA - ICA,D.LEG 1057 - INDETERMINADO-006,1,"S/. 3,014.19",26/09/2024,10/10/2024,45a2c227-605f-417e-8205-1351d32ad6bd
"MEDICO CIRUJANO
",DIRECCION REGIONAL DE SALUD ICA,ICA - ICA,D.LEG 1057 - INDETERMINADO-006,5,"S/. 5,314.19",26/09/2024,10/10/2024,42f2d8ad-8cd8-44a3-acaa-dfa7824d0034
"PILOTO DE AMBULANCIA
",DIRECCION REGIONAL DE SALUD ICA,ICA - ICA,D.LEG 1057 - INDETERMINADO-006,1,"S/. 1,914.19",26/09/2024,10/10/2024,d9602add-5d8e-42dd-816a-9e103946c799
"01 VIGILANTE (SIGLA – UOVRA-D- 01).
",GOBIERNO REGIONAL AYACUCHO,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,1,"S/. 1,025.00",07/10/2024,21/10/2024,17bbe57f-5d76-46f1-af14-53f70300c684
"01 CAMAROGRAFO (SIGLA – UC- 01).
",GOBIERNO REGIONAL AYACUCHO,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-26,1,"S/. 2,200.00",07/10/2024,21/10/2024,6b222003-4d98-4fdf-8f2c-4783e479cb76
"JEFE DE TESORERÍA Y RENTAS
",CONCEJO DISTRITAL DE HUAMANGUILLA,AYACUCHO - HUAMANGUILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 2,000.00",07/10/2024,21/10/2024,f5b4b00d-b2ce-4a19-9d26-58a4981786e0
"TÉCNICO EN REHABILITACIÓN
",HOSPITAL REGIONAL DE AYACUCHO,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",07/10/2024,21/10/2024,10ffcda1-5811-47e2-8e3a-78fba997f4dd
"ESPECIALISTA ADMINISTRATIVO I
",HOSPITAL REGIONAL DE AYACUCHO,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 4,000.00",07/10/2024,21/10/2024,ea45ca54-a3a8-44d1-afc0-ffbd3c7305ce
"QUÍMICO FARMACÉUTICO
",HOSPITAL REGIONAL DE AYACUCHO,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 5,500.00",07/10/2024,21/10/2024,15ce5d74-0ea4-42db-9315-9c12ded6a6d3
"MEDICO ONCOLOGO CLINICO
",HOSPITAL REGIONAL DE AYACUCHO,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 9,000.00",07/10/2024,21/10/2024,f3111ddf-eb37-4299-b502-aaa42d65efe9
"LICENCIADA EN ENFERMERÍA
",HOSPITAL REGIONAL DE AYACUCHO,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,000.00",07/10/2024,21/10/2024,270e5b7c-c320-4f3f-a7df-3b4895d36f19
"TECNICA EN ENFERMERÍA
",HOSPITAL REGIONAL DE AYACUCHO,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,300.00",07/10/2024,21/10/2024,a6d967b5-b189-4012-8b62-43b2155d300b
"PERSONAL DE SERVICIO/LIMPIEZA
",TERRAPUERTO MUNICIPAL LIBERTADORES DE AMERICA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 1,400.19",04/10/2024,18/10/2024,7380ab6d-5a35-4fb0-b3c7-7fd9d879613b
"INSPECTOR/A DE SEGURIDAD Y OPERACIONES
",TERRAPUERTO MUNICIPAL LIBERTADORES DE AMERICA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,5,"S/. 1,400.19",04/10/2024,18/10/2024,146f7e30-15db-4832-9fce-c124c0b7d904
"CAJERO/A - RECAUDADOR/A
",TERRAPUERTO MUNICIPAL LIBERTADORES DE AMERICA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 1,400.19",04/10/2024,18/10/2024,340de0fa-e763-4fe6-a0a8-47b83c152201
"AUXILIAR ADMINISTRATIVO
",TERRAPUERTO MUNICIPAL LIBERTADORES DE AMERICA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",04/10/2024,18/10/2024,a5df1290-2212-42f8-ac4e-5ce6ed46da0b
"1.	01 PSICÓLOGO (A) (SIGLA – AIVNCC- 01).
",GOBIERNO REGIONAL AYACUCHO,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-22,1,S/. 001.90,04/10/2024,18/10/2024,4b9df4f1-7de3-4258-afcf-8a16288c5548
"ESPECIALISTA ADMINISTRATIVO I
",UNIDAD EJECUTORA EDUCACIÓN HUANCASANCOS,AYACUCHO - SANCOS,276-007,1,"S/. 2,650.00",04/10/2024,18/10/2024,7a8bb8e6-2fdf-4003-a1a1-12155cd3a442
"TÉCNICO ADMINISTRATIVO DE ALCALDÍA
",MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,700.00",04/10/2024,18/10/2024,dcf7c236-944b-4820-984e-6345b226078a
"SECRETARÍA DE LA OFICINA DE ADMINISTRACIÓN
",MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,600.00",04/10/2024,18/10/2024,e32e227f-a8e1-4b01-b346-c4fa54e5cd6f
"PSICÓLOGO
",MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",04/10/2024,18/10/2024,3f1d4f85-d775-4efe-855d-c6acc7840a3d
"PORTERÍA
",MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,2,"S/. 1,600.00",04/10/2024,18/10/2024,cec39529-e469-4e64-a282-3d7af4f9afd8
"POLICÍA MUNICIPAL
",MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,6,"S/. 1,600.00",04/10/2024,18/10/2024,3954e7d9-e22a-4f85-85b2-e2cd36f2d1f3
"OPMI
",MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",04/10/2024,18/10/2024,61e53f78-dbd3-4a1b-a463-3c9da22915d6
"NOTIFICADOR TRIBUTARIO
",MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,4,"S/. 1,600.00",04/10/2024,18/10/2024,2326bb8f-d72f-4d41-97e4-4234aa858ae3
"JEFE DE MAQUINARIAS
",MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,500.00",04/10/2024,18/10/2024,d1922791-8c64-4b67-b86b-07d733f04f10
"JEFE DE LA UNIDAD DE EDUCACIÓN, CULTURA, RECREACIÓN Y DEPORTE
",MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,300.00",04/10/2024,18/10/2024,e68e8c84-296b-4522-92ef-0ea91c922267
"JEFE DE LA UNIDAD DE DESARROLLO ECONOMICO LOCAL
",MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,500.00",04/10/2024,18/10/2024,dace0392-e1fe-4fa2-8b92-c0d8e9b568b8
